place_id,name,lat,lng,rating,review_count,phone,website,google_category,address_street,city_field,province_en,google_maps_url,dbd_reg_no,dbd_legal_name,dbd_capital_thb,dbd_registered_date,dbd_tsic_code,dbd_purpose,dbd_address,dbd_match_score,dbd_is_dissolved,yp_biz_id,yp_sub_category,yp_description,yp_website,yp_match_score,yp_category_file,is_halal_certified,halal_brand_matched,halal_match_score,estate_name,years_in_business,trust_score,data_sources,source_gongdan,source_supplier,source_discovered,hex_id,discovered_query,estate_slug,b2b_score,is_consumer,reviews_scraped_count,avg_scraped_rating,top_review_text,reviews_concat,reviews_json,photos_count,top_photo_url,photo_urls_concat,photo_urls_json
ChIJy03WHXVbHTERIqP_iVJAcoU,เคอรี่ โลจิสติกส์,,,3.8,211.0,,http://www.kln.com/,Logistics service,HQ84+GX7 Kerry (new,Bang Phli District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%20%E0%B9%82%E0%B8%A5%E0%B8%88%E0%B8%B4%E0%B8%AA%E0%B8%95%E0%B8%B4%E0%B8%81%E0%B8%AA%E0%B9%8C&query_place_id=ChIJy03WHXVbHTERIqP_iVJAcoU,115567021436.0,บริษัท เอชดี โลจิสติกส์ จำกัด,"2,000,000.00",2024-06-14,49323.0,ประกอบกิจการขนส่ง ขนถ่ายสินค้า เอกสารทั้งทางบก ทางเรือ และทางอากาศ ทั้งภายในประเทศ และระหว่างประเทศ,33/16  หมู่ที่ 9,84.84848484848484,,,,,,,,,,,,2,21.355,"gongdan,dbd",True,,,,,,13.5,False,6.0,,สุดๆของความเม็ด ขนส่งคือรอใครตายคะ แล้วระบบขึ้นว่าผู้รับเลื่อนวันรับของ งงมากกกคนต้องรีบใช้จะไปเลื่อนรับทำไมอ่ะ โทรหาขนส่งก็ปิดเบอร์ไม่รับสาย จนต้องโทรไปสาขาใหญ่ให้เร่งให้สาขาใหญ่เร่งให้ทั้งวันสาขานี้ก็ไม่เห็นจะทำอะไรเลย เป็นสาขาที่ห่วยสุดๆเละเกิน เน่าค่ะ บูด อุบาทเกิน,สุดๆของความเม็ด ขนส่งคือรอใครตายคะ แล้วระบบขึ้นว่าผู้รับเลื่อนวันรับของ งงมากกกคนต้องรีบใช้จะไปเลื่อนรับทำไมอ่ะ โทรหาขนส่งก็ปิดเบอร์ไม่รับสาย จนต้องโทรไปสาขาใหญ่ให้เร่งให้สาขาใหญ่เร่งให้ทั้งวันสาขานี้ (2 เดือนที่แล้ว) | แย่มากคะ สิ้นค้าส่งมาค้างจะเป็นอาทิตกว่าๆละยังไม่ได้ แถมจัดส่งด่วนด้วยนะคะ คืองงจะดองของไว้ทำไมค่าส่งเราก็เสียเอง  แถมขึ้นในระบบจัดส่งสำเร็จ แล้วคุณมาส่งตอนไหนก่อนนน (7 เดือนที่แล้ว) | แย่มากๆ ของค้างอยู่ไม่ยอมส่ง ตาม ติดต่อก็ยาก (7 เดือนที่แล้ว) | สุดๆของความเม็ด ขนส่งคือรอใครตายคะ แล้วระบบขึ้นว่าผู้รับเลื่อนวันรับของ งงมากกกคนต้องรีบใช้จะไปเลื่อนรับทำไมอ่ะ โทรหาขนส่งก็ปิดเบอร์ไม่รับสาย จนต้องโทรไปสาขาใหญ่ให้เร่งให้สาขาใหญ่เร่งให้ทั้งวันสาขานี้ (2 เดือนที่แล้ว) | แย่มากคะ สิ้นค้าส่งมาค้างจะเป็นอาทิตกว่าๆละยังไม่ได้ แถมจัดส่งด่วนด้วยนะคะ คืองงจะดองของไว้ทำไมค่าส่งเราก็เสียเอง  แถมขึ้นในระบบจัดส่งสำเร็จ แล้วคุณมาส่งตอนไหนก่อนนน (7 เดือนที่แล้ว) | แย่มากๆ ของค้างอยู่ไม่ยอมส่ง ตาม ติดต่อก็ยาก (7 เดือนที่แล้ว),"[{""reviewer"": ""Nichkhun Klakoedphon"", ""rating"": NaN, ""date"": ""2 เดือนที่แล้ว"", ""text"": ""สุดๆของความเม็ด ขนส่งคือรอใครตายคะ แล้วระบบขึ้นว่าผู้รับเลื่อนวันรับของ งงมากกกคนต้องรีบใช้จะไปเลื่อนรับทำไมอ่ะ โทรหาขนส่งก็ปิดเบอร์ไม่รับสาย จนต้องโทรไปสาขาใหญ่ให้เร่งให้สาขาใหญ่เร่งให้ทั้งวันสาขานี้ก็ไม่เห็นจะทำอะไรเลย เป็นสาขาที่ห่วยสุดๆเละเกิน เน่าค่ะ บูด อุบาทเกิน""}, {""reviewer"": ""ภัทจิรา คุนุ"", ""rating"": NaN, ""date"": ""7 เดือนที่แล้ว"", ""text"": ""แย่มากคะ สิ้นค้าส่งมาค้างจะเป็นอาทิตกว่าๆละยังไม่ได้ แถมจัดส่งด่วนด้วยนะคะ คืองงจะดองของไว้ทำไมค่าส่งเราก็เสียเอง  แถมขึ้นในระบบจัดส่งสำเร็จ แล้วคุณมาส่งตอนไหนก่อนนน""}, {""reviewer"": ""amornsak rukkarungsri"", ""rating"": NaN, ""date"": ""7 เดือนที่แล้ว"", ""text"": ""แย่มากๆ ของค้างอยู่ไม่ยอมส่ง ตาม ติดต่อก็ยาก""}, {""reviewer"": ""Nichkhun Klakoedphon"", ""rating"": NaN, ""date"": ""2 เดือนที่แล้ว"", ""text"": ""สุดๆของความเม็ด ขนส่งคือรอใครตายคะ แล้วระบบขึ้นว่าผู้รับเลื่อนวันรับของ งงมากกกคนต้องรีบใช้จะไปเลื่อนรับทำไมอ่ะ โทรหาขนส่งก็ปิดเบอร์ไม่รับสาย จนต้องโทรไปสาขาใหญ่ให้เร่งให้สาขาใหญ่เร่งให้ทั้งวันสาขานี้ก็ไม่เห็นจะทำอะไรเลย เป็นสาขาที่ห่วยสุดๆเละเกิน เน่าค่ะ บูด อุบาทเกิน""}, {""reviewer"": ""ภัทจิรา คุนุ"", ""rating"": NaN, ""date"": ""7 เดือนที่แล้ว"", ""text"": ""แย่มากคะ สิ้นค้าส่งมาค้างจะเป็นอาทิตกว่าๆละยังไม่ได้ แถมจัดส่งด่วนด้วยนะคะ คืองงจะดองของไว้ทำไมค่าส่งเราก็เสียเอง  แถมขึ้นในระบบจัดส่งสำเร็จ แล้วคุณมาส่งตอนไหนก่อนนน""}, {""reviewer"": ""amornsak rukkarungsri"", ""rating"": NaN, ""date"": ""7 เดือนที่แล้ว"", ""text"": ""แย่มากๆ ของค้างอยู่ไม่ยอมส่ง ตาม ติดต่อก็ยาก""}]",3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOUr8brwiQ6TIEdpETDmG7jjPktERNqdXej_1yyAqBugQTCAq8S2Cm4lWOHGbWX9COoJ4G7guDbAEkURyUxPJWRowJvXshS85K68dmyk2HFsCzvMLR1uoPdGJ2S6xzjK5q2RRl=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOUr8brwiQ6TIEdpETDmG7jjPktERNqdXej_1yyAqBugQTCAq8S2Cm4lWOHGbWX9COoJ4G7guDbAEkURyUxPJWRowJvXshS85K68dmyk2HFsCzvMLR1uoPdGJ2S6xzjK5q2RRl=w426-h240-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAHifi9VF6YzDwQMfjjq7QHuGuf9wW5msGgTNWpKjEFQ5qLyHD5G-TKjVDDIFEYro5oNmsLlqIOCi4fkejOyFZyPWMZOCiAeg8af0Nu_eypYK3tXZlZwYeFqUcJdawk7qnHcwY-m6M4sKDyq=w80-h92-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOUr8brwiQ6TIEdpETDmG7jjPktERNqdXej_1yyAqBugQTCAq8S2Cm4lWOHGbWX9COoJ4G7guDbAEkURyUxPJWRowJvXshS85K68dmyk2HFsCzvMLR1uoPdGJ2S6xzjK5q2RRl=w32-h32-p-k-no,"[""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOUr8brwiQ6TIEdpETDmG7jjPktERNqdXej_1yyAqBugQTCAq8S2Cm4lWOHGbWX9COoJ4G7guDbAEkURyUxPJWRowJvXshS85K68dmyk2HFsCzvMLR1uoPdGJ2S6xzjK5q2RRl=w426-h240-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHifi9VF6YzDwQMfjjq7QHuGuf9wW5msGgTNWpKjEFQ5qLyHD5G-TKjVDDIFEYro5oNmsLlqIOCi4fkejOyFZyPWMZOCiAeg8af0Nu_eypYK3tXZlZwYeFqUcJdawk7qnHcwY-m6M4sKDyq=w80-h92-p-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOUr8brwiQ6TIEdpETDmG7jjPktERNqdXej_1yyAqBugQTCAq8S2Cm4lWOHGbWX9COoJ4G7guDbAEkURyUxPJWRowJvXshS85K68dmyk2HFsCzvMLR1uoPdGJ2S6xzjK5q2RRl=w32-h32-p-k-no""]"
ChIJ27JeQ6XcAjERhJ_sATaBNdg,บริษัท โบรเซ่ (ประเทศไทย) จำกัด,,,4.3,20.0,+66 33 658 632,https://www.brose.com/rayong,Industrial equipment supplier,"890/14, Moo 3, WHA Eastern Seaboard Industrial Estate 2",Sriracha,Chon Buri,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B9%82%E0%B8%9A%E0%B8%A3%E0%B9%80%E0%B8%8B%E0%B9%88%20(%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2)%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&query_place_id=ChIJ27JeQ6XcAjERhJ_sATaBNdg,205569006484.0,บจ.โบเยว่ (ประเทศไทย) จำกัด,5000000,2026-01-30,41002.0,ประกอบกิจการรับเหมาก่อสร้างทุกประเภท ทั้งงานก่อสร้างภายในและภายนอกอาคาร งานโครงสร้าง งานระบบภายในอาคาร รวมถึงงานปรับปรุง ซ่อมแซม และตกแต่งอาคาร,77/54  ชั้นที่ 2 หมู่ที่ 4,88.88888888888889,,,,,,,,,,,unknown_en,0,17.278,"gongdan,dbd",True,,,,,unknown-en,12.85,False,3.0,,โรงงานมีมาตรฐานสูงมากโดยเฉพาะเรื่องความปลอดภัย,โรงงานมีมาตรฐานสูงมากโดยเฉพาะเรื่องความปลอดภัย (7 ปีที่แล้ว) | ใหญ่โตระบบรักษาความปลอดภัยดี (5 ปีที่แล้ว) | เป็นโรงงานอุตสาหกรรม (7 ปีที่แล้ว),"[{""reviewer"": ""Tachakorn Nualnisachon"", ""rating"": NaN, ""date"": ""7 ปีที่แล้ว"", ""text"": ""โรงงานมีมาตรฐานสูงมากโดยเฉพาะเรื่องความปลอดภัย""}, {""reviewer"": ""โสมศรี โคตพันธ์"", ""rating"": NaN, ""date"": ""5 ปีที่แล้ว"", ""text"": ""ใหญ่โตระบบรักษาความปลอดภัยดี""}, {""reviewer"": ""Piemai Nataphone"", ""rating"": NaN, ""date"": ""7 ปีที่แล้ว"", ""text"": ""เป็นโรงงานอุตสาหกรรม""}]",3,https://lh3.googleusercontent.com/p/AF1QipO6x3n8V9LheS6qpH8lNTif8MUDZ2XLip3u-6dP=w203-h152-k-no,https://lh3.googleusercontent.com/p/AF1QipO6x3n8V9LheS6qpH8lNTif8MUDZ2XLip3u-6dP=w203-h152-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAGULdtkNziRiSC1bgpfxbC5nDtONeA-lAL42G8T9JQgbcYbWiBuSU91DI8ThLzcB8-JByXwojHYK9zWh8575BBl0q8TicSs7xsK7o4kIpPtz6Fn7TIHNtVmv3LYjSV1wxbS37FI=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAGULdtkNziRiSC1bgpfxbC5nDtONeA-lAL42G8T9JQgbcYbWiBuSU91DI8ThLzcB8-JByXwojHYK9zWh8575BBl0q8TicSs7xsK7o4kIpPtz6Fn7TIHNtVmv3LYjSV1wxbS37FI=w397-h298-k-no,"[""https://lh3.googleusercontent.com/p/AF1QipO6x3n8V9LheS6qpH8lNTif8MUDZ2XLip3u-6dP=w203-h152-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGULdtkNziRiSC1bgpfxbC5nDtONeA-lAL42G8T9JQgbcYbWiBuSU91DI8ThLzcB8-JByXwojHYK9zWh8575BBl0q8TicSs7xsK7o4kIpPtz6Fn7TIHNtVmv3LYjSV1wxbS37FI=w32-h32-p-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGULdtkNziRiSC1bgpfxbC5nDtONeA-lAL42G8T9JQgbcYbWiBuSU91DI8ThLzcB8-JByXwojHYK9zWh8575BBl0q8TicSs7xsK7o4kIpPtz6Fn7TIHNtVmv3LYjSV1wxbS37FI=w397-h298-k-no""]"
ChIJRRImjozHAjER1Vpa8dxfsmg,บริษัท อภิษดา โพลีพลาส จำกัด,,,4.5,4.0,+66 94 256 9151,,Manufacturer,Eastern Seaboard Industrial Estate,Si Racha District,Chon Buri,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%AD%E0%B8%A0%E0%B8%B4%E0%B8%A9%E0%B8%94%E0%B8%B2%20%E0%B9%82%E0%B8%9E%E0%B8%A5%E0%B8%B5%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%AA%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&query_place_id=ChIJRRImjozHAjER1Vpa8dxfsmg,205566050997.0,บริษัท อภิษดา โพลีพลาส จำกัด,5000000,2023-09-15,46694.0,การขายส่งบรรจุภัณฑ์ชนิดใช้ในทางอุตสาหกรรม,269/62  หมู่ที่ 5,100.0,,,,,,,,,,,unknown_en,3,12.929,"gongdan,dbd",True,,,,,unknown-en,9.35,False,3.0,,โรงงานอยู่ในทำเลที่น่าอยู่มากมีเขาล้อมรอบ,โรงงานอยู่ในทำเลที่น่าอยู่มากมีเขาล้อมรอบ (แก้ไขเมื่อวันที่ 8 ปีที่แล้ว) | ขอบคุณที่นำทางได้อย่างแม่นยำครับ (2 ปีที่แล้ว) | สถานที่สะอาด บริการดีเยี่ยม (4 ปีที่แล้ว),"[{""reviewer"": ""Thaksin karnmandee"", ""rating"": NaN, ""date"": ""แก้ไขเมื่อวันที่ 8 ปีที่แล้ว"", ""text"": ""โรงงานอยู่ในทำเลที่น่าอยู่มากมีเขาล้อมรอบ""}, {""reviewer"": ""Chanachai Cเป็นนักร้องในดวงใจเสียดายเสียชีวิตเร็วไปครับ"", ""rating"": NaN, ""date"": ""2 ปีที่แล้ว"", ""text"": ""ขอบคุณที่นำทางได้อย่างแม่นยำครับ""}, {""reviewer"": ""Pirom Sanusan"", ""rating"": NaN, ""date"": ""4 ปีที่แล้ว"", ""text"": ""สถานที่สะอาด บริการดีเยี่ยม""}]",6,https://lh3.googleusercontent.com/p/AF1QipMSdrwvWlbh1jbbycUPRChw2kIapOj784QgtU69=w203-h270-k-no,https://lh3.googleusercontent.com/p/AF1QipMSdrwvWlbh1jbbycUPRChw2kIapOj784QgtU69=w203-h270-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL0m14k8iZUog88yR3hVMAXPvJUK8sycAg911fmC2x9v8hvYDcuMdFJIQFczWUawQWANBwjn1mHR5j1vc8baqL6m5HLtqxSXXeLBhksZ1QU8j29em6QW3uCKZ8QcJGpUOF-36fQw=w224-h298-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgrHWfSy5CMRIHj5xrFYh50MeDq9s-deF79e_9qRPG0tNAUf55-KZFN5lpLzmoTGcNeLFCKNdgfh21j9A6oRxQybw8kDibXScW-kW7zg-ccyuNJCOyZyphHO5Xt5Q3pTpdxDg=w203-h270-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv0uoMIyzu3cmTiP0LEA2PCJUshZUZzEIDBZUTOoSIjBawxdMnjGSyYoXFfUPPxPlEhg0GmsdZO8azVNlRwt2_qF_Za-nTBRAcV34gxg9hKx0-p6TszF3OKW2DRBlO978--C1X=w203-h114-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL0m14k8iZUog88yR3hVMAXPvJUK8sycAg911fmC2x9v8hvYDcuMdFJIQFczWUawQWANBwjn1mHR5j1vc8baqL6m5HLtqxSXXeLBhksZ1QU8j29em6QW3uCKZ8QcJGpUOF-36fQw=w32-h32-p-k-no | https://lh3.googleusercontent.com/p/AF1QipOHw0Li6kW0c6IUN_LTDjFdfSqXukOilkua2e-p=w203-h360-k-no,"[""https://lh3.googleusercontent.com/p/AF1QipMSdrwvWlbh1jbbycUPRChw2kIapOj784QgtU69=w203-h270-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL0m14k8iZUog88yR3hVMAXPvJUK8sycAg911fmC2x9v8hvYDcuMdFJIQFczWUawQWANBwjn1mHR5j1vc8baqL6m5HLtqxSXXeLBhksZ1QU8j29em6QW3uCKZ8QcJGpUOF-36fQw=w224-h298-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgrHWfSy5CMRIHj5xrFYh50MeDq9s-deF79e_9qRPG0tNAUf55-KZFN5lpLzmoTGcNeLFCKNdgfh21j9A6oRxQybw8kDibXScW-kW7zg-ccyuNJCOyZyphHO5Xt5Q3pTpdxDg=w203-h270-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv0uoMIyzu3cmTiP0LEA2PCJUshZUZzEIDBZUTOoSIjBawxdMnjGSyYoXFfUPPxPlEhg0GmsdZO8azVNlRwt2_qF_Za-nTBRAcV34gxg9hKx0-p6TszF3OKW2DRBlO978--C1X=w203-h114-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL0m14k8iZUog88yR3hVMAXPvJUK8sycAg911fmC2x9v8hvYDcuMdFJIQFczWUawQWANBwjn1mHR5j1vc8baqL6m5HLtqxSXXeLBhksZ1QU8j29em6QW3uCKZ8QcJGpUOF-36fQw=w32-h32-p-k-no"", ""https://lh3.googleusercontent.com/p/AF1QipOHw0Li6kW0c6IUN_LTDjFdfSqXukOilkua2e-p=w203-h360-k-no""]"
ChIJ8_dVnxmZ4jARAFaVcCJ_RMU,ส.สมาน เอ็นจิเนียริ่ง,13.6952025,100.4692634,5.0,5.0,02 468 5855,,Molding supplier,"50 52 Chom Thong 13 Alley, Lane 2, Khwaeng Chom Thong, Chom Thong, Bangkok 10150",Bangkok,,https://www.google.com/maps/place/%E0%B8%AA.%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%99+%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B8%B4%E0%B9%88%E0%B8%87/data=!4m7!3m6!1s0x30e299199f55f7f3:0xc5447f2270955600!8m2!3d13.6952025!4d100.4692634!16s%2Fg%2F11fkcybyt1!19sChIJ8_dVnxmZ4jARAFaVcCJ_RMU?authuser=0&hl=en&rclk=1,105565192152.0,บริษัท สมายเอ็นจิเนียริ่ง จำกัด,1000000,2022-11-29,87301.0,ประกอบกิจการให้บริการดูแลผู้สูงอายุ หรือ ผู้มีภาวะพึ่งพิง,585/3  ซอยลาดพร้าว 71,87.17948717948718,True,,,,,,,,,,,4,14.709,"supplier,dbd",False,True,,0x30e299199f55f7f3,,,8.38,False,1.0,5.0,,nan (5 years ago),"[{""reviewer"": ""Thanuchart Senakhan"", ""rating"": 5.0, ""date"": ""5 years ago"", ""text"": ""nan""}]",7,https://lh3.googleusercontent.com/p/AF1QipP6twEKFLwE_6UsGDo2gtBMx3o5hZ34n8CiaZdI=w203-h152-k-no,https://lh3.googleusercontent.com/p/AF1QipP6twEKFLwE_6UsGDo2gtBMx3o5hZ34n8CiaZdI=w203-h152-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDvOlsamrXsZVxr-60WeSsyfq4sKwiWP5RcQpEQE0YNxgRQlXr9mFZNiynaWIBSjCW9x_1A7ucCRpFV_GSgAsO4yW2u7WdBo5jgV3gz10m_-vYEPzlbHI8mLwO73C3CsRNvq4p=w32-h32-p-k-no | https://lh3.googleusercontent.com/p/AF1QipNRRLhhtNNbh8QXNc1uTHeczPHNT3RETSQjp7NW=w203-h114-k-no | https://lh3.googleusercontent.com/p/AF1QipO9F0zmDKf_toYyOlw5WFTLNUu6s6IfwpZw8Mkw=w203-h203-k-no | https://lh3.googleusercontent.com/p/AF1QipP8w5soz6gctI22vnhFG5yTkXgftbFzdl1qNm8_=w203-h203-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDvOlsamrXsZVxr-60WeSsyfq4sKwiWP5RcQpEQE0YNxgRQlXr9mFZNiynaWIBSjCW9x_1A7ucCRpFV_GSgAsO4yW2u7WdBo5jgV3gz10m_-vYEPzlbHI8mLwO73C3CsRNvq4p=w86-h86-k-no | https://lh3.googleusercontent.com/p/AF1QipM7Tosf9vQBPcp30VuzO7pnyaIo7Rqs4UQOvnp0=w203-h203-k-no,"[""https://lh3.googleusercontent.com/p/AF1QipP6twEKFLwE_6UsGDo2gtBMx3o5hZ34n8CiaZdI=w203-h152-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDvOlsamrXsZVxr-60WeSsyfq4sKwiWP5RcQpEQE0YNxgRQlXr9mFZNiynaWIBSjCW9x_1A7ucCRpFV_GSgAsO4yW2u7WdBo5jgV3gz10m_-vYEPzlbHI8mLwO73C3CsRNvq4p=w32-h32-p-k-no"", ""https://lh3.googleusercontent.com/p/AF1QipNRRLhhtNNbh8QXNc1uTHeczPHNT3RETSQjp7NW=w203-h114-k-no"", ""https://lh3.googleusercontent.com/p/AF1QipO9F0zmDKf_toYyOlw5WFTLNUu6s6IfwpZw8Mkw=w203-h203-k-no"", ""https://lh3.googleusercontent.com/p/AF1QipP8w5soz6gctI22vnhFG5yTkXgftbFzdl1qNm8_=w203-h203-k-no"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDvOlsamrXsZVxr-60WeSsyfq4sKwiWP5RcQpEQE0YNxgRQlXr9mFZNiynaWIBSjCW9x_1A7ucCRpFV_GSgAsO4yW2u7WdBo5jgV3gz10m_-vYEPzlbHI8mLwO73C3CsRNvq4p=w86-h86-k-no"", ""https://lh3.googleusercontent.com/p/AF1QipM7Tosf9vQBPcp30VuzO7pnyaIo7Rqs4UQOvnp0=w203-h203-k-no""]"
0x30e29f1b877bf683,บริษัท ริช โปรดักส์ แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,13.7313673,100.5601603,5.0,5.0,02 264 0264,http://www.richs.co.th/,Manufacturer,"PHJ6+G3V, Khwaeng Khlong Toei, Khet Khlong Toei, Bangkok 10110",Bangkok,,"https://www.google.com/maps/place/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97+%E0%B8%A3%E0%B8%B4%E0%B8%8A+%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%94%E0%B8%B1%E0%B8%81%E0%B8%AA%E0%B9%8C+%E0%B9%81%E0%B8%A1%E0%B8%99%E0%B8%B9%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B9%88%E0%B8%87+(%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2)+%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94/@13.7313673,100.5601603,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29f1b877bf683:0x1b8e7eaba18031e3!8m2!3d13.7313673!4d100.5601603!16s%2Fg%2F11b6dg19tx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",105568104335.0,บริษัท หรงชวง แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,4000000,2025-05-29,17020.0,ประกอบกิจการผลิต แปรรูป และจำหน่ายผลิตภัณฑ์จากกระดาษทุกชนิด,909/210  ซอย เพชรเกษม 63,80.55555555555556,,,,,,,,,,,,1,13.585,"supplier,dbd",False,True,,0x30e29f1b877bf683,,,8.38,False,1.0,5.0,,nan (a year ago),"[{""reviewer"": ""Nuu June dy"", ""rating"": 5.0, ""date"": ""a year ago"", ""text"": ""nan""}]",,,,
